datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012081813,3,0,0,1,30.34,32.575,40,12.998,289,355,644
2012081814,3,0,0,1,31.16,33.335,37,19.0012,242,356,598
2012081815,3,0,0,1,31.16,33.335,37,15.0013,250,346,596
2012081816,3,0,0,1,31.16,33.335,37,16.9979,287,354,641
2012081817,3,0,0,1,31.16,33.335,37,15.0013,256,379,635
2012081818,3,0,0,1,30.34,32.575,37,11.0014,225,329,554
2012081819,3,0,0,1,28.7,31.82,45,11.0014,164,324,488
2012081820,3,0,0,1,28.7,31.82,45,7.0015,99,242,341
2012081821,3,0,0,1,27.06,31.06,61,0,90,248,338
2012081822,3,0,0,1,27.06,31.06,61,0,90,171,261
2012081823,3,0,0,1,26.24,30.305,65,6.0032,60,175,235
2012081900,3,0,0,1,27.06,31.06,57,6.0032,44,143,187
2012081901,3,0,0,1,26.24,30.305,65,0,29,102,131
2012081902,3,0,0,2,25.42,30.305,69,6.0032,16,103,119
2012081903,3,0,0,2,25.42,30.305,61,11.0014,21,34,55
2012081904,3,0,0,2,25.42,30.305,65,11.0014,4,22,26
2012081905,3,0,0,2,24.6,29.545,73,8.9981,3,8,11
2012081906,3,0,0,2,25.42,30.305,69,7.0015,5,15,20
2012081907,3,0,0,2,25.42,30.305,69,8.9981,12,29,41
2012081908,3,0,0,2,26.24,30.305,69,7.0015,34,90,124
2012081909,3,0,0,2,27.06,31.06,74,0,86,184,270
2012081910,3,0,0,2,27.88,31.82,69,0,138,287,425
2012081911,3,0,0,3,26.24,29.545,78,11.0014,83,189,272
2012081912,3,0,0,3,26.24,30.305,73,0,112,186,298
2012081913,3,0,0,3,26.24,28.79,83,8.9981,50,112,162
2012081914,3,0,0,3,26.24,30.305,73,0,41,108,149
2012081915,3,0,0,2,26.24,30.305,65,0,89,187,276
2012081916,3,0,0,2,27.06,31.06,65,0,97,259,356
2012081917,3,0,0,2,26.24,29.545,78,7.0015,76,267,343
2012081918,3,0,0,2,26.24,29.545,78,7.0015,86,291,377
2012081919,3,0,0,2,26.24,30.305,73,8.9981,72,269,341
2012081920,3,0,0,2,26.24,30.305,73,12.998,61,213,274
2012081921,3,0,0,3,25.42,29.545,78,6.0032,36,154,190
2012081922,3,0,0,2,25.42,29.545,78,11.0014,6,50,56
2012081923,3,0,0,2,25.42,29.545,73,0,7,39,46
2012090100,3,0,0,1,30.34,34.09,62,7.0015,22,146,168
2012090101,3,0,0,1,29.52,34.85,74,8.9981,11,68,79
2012090102,3,0,0,1,28.7,32.575,70,11.0014,8,61,69
2012090103,3,0,0,1,28.7,32.575,70,7.0015,6,29,35
2012090104,3,0,0,1,28.7,32.575,70,0,3,9,12
2012090105,3,0,0,1,27.88,31.82,79,0,2,20,22
2012090106,3,0,0,1,27.88,31.82,79,0,13,23,36
2012090107,3,0,0,2,30.34,34.09,58,8.9981,8,58,66
2012090108,3,0,0,2,31.16,35.605,58,16.9979,28,134,162
2012090109,3,0,0,2,31.16,35.605,58,12.998,62,175,237
2012090110,3,0,0,2,31.98,36.365,55,12.998,128,289,417
2012090111,3,0,0,2,32.8,37.88,55,15.0013,219,273,492
2012090112,3,0,0,2,32.8,37.88,55,11.0014,187,284,471
2012090113,3,0,0,2,33.62,38.635,52,6.0032,237,267,504
2012090114,3,0,0,2,35.26,39.395,44,11.0014,240,274,514
2012090115,3,0,0,2,35.26,39.395,44,19.0012,257,306,563
2012090116,3,0,0,2,34.44,39.395,49,11.0014,209,253,462
2012090117,3,0,0,2,33.62,38.635,52,0,205,258,463
2012090118,3,0,0,2,33.62,38.635,52,0,184,258,442
2012090119,3,0,0,3,31.98,37.12,62,0,157,235,392
2012090120,3,0,0,3,31.16,36.365,67,16.9979,67,140,207
2012090121,3,0,0,3,26.24,28.79,89,0,21,83,104
2012090122,3,0,0,2,27.06,29.545,89,0,21,57,78
2012090123,3,0,0,1,27.06,29.545,89,6.0032,57,88,145
2012090200,3,0,0,2,27.06,29.545,89,6.0032,27,72,99
2012090201,3,0,0,1,27.06,29.545,89,0,15,58,73
2012090202,3,0,0,1,27.06,29.545,89,0,28,56,84
2012090203,3,0,0,1,27.06,29.545,89,6.0032,9,33,42
2012090204,3,0,0,1,27.06,29.545,89,0,7,15,22
2012090205,3,0,0,1,27.06,29.545,89,0,2,10,12
2012090206,3,0,0,2,27.06,29.545,89,0,2,13,15
2012090207,3,0,0,1,27.06,29.545,94,6.0032,13,29,42
2012090208,3,0,0,1,27.88,31.82,89,6.0032,30,99,129
2012090209,3,0,0,2,28.7,33.335,84,0,88,144,232
2012090210,3,0,0,2,29.52,34.85,79,0,158,230,388
2012090211,3,0,0,2,30.34,34.85,70,0,226,263,489
2012090212,3,0,0,3,30.34,34.85,70,0,248,297,545
2012090213,3,0,0,3,29.52,34.85,74,6.0032,263,230,493
2012090214,3,0,0,3,29.52,34.85,79,6.0032,249,208,457
2012090215,3,0,0,3,30.34,35.605,74,8.9981,179,176,355
2012090216,3,0,0,1,30.34,34.85,70,0,222,252,474
2012090217,3,0,0,1,31.16,36.365,66,6.0032,219,284,503
2012090218,3,0,0,1,30.34,35.605,74,0,227,273,500
2012090219,3,0,0,2,28.7,33.335,84,15.0013,140,152,292
2012090220,3,0,0,2,28.7,33.335,84,11.0014,63,41,104
2012090221,3,0,0,1,28.7,32.575,70,11.0014,79,92,171
2012090222,3,0,0,3,27.88,31.82,83,8.9981,66,100,166
2012090223,3,0,0,3,27.06,29.545,89,6.0032,53,70,123
2012090300,3,1,0,2,27.06,29.545,94,0,42,62,104
2012090301,3,1,0,2,27.88,31.82,89,11.0014,18,37,55
2012090302,3,1,0,1,27.06,29.545,89,7.0015,10,30,40
2012090303,3,1,0,1,27.06,29.545,89,8.9981,6,22,28
2012090304,3,1,0,1,27.06,29.545,89,6.0032,6,5,11
2012090305,3,1,0,1,27.06,29.545,89,0,1,3,4
2012090306,3,1,0,1,27.06,29.545,94,0,3,12,15
2012090307,3,1,0,1,27.88,31.82,85,0,6,37,43
2012090308,3,1,0,2,28.7,33.335,84,7.0015,36,91,127
2012090309,3,1,0,2,28.7,33.335,84,8.9981,71,158,229
2012090310,3,1,0,2,30.34,35.605,74,15.0013,135,224,359
2012090311,3,1,0,2,30.34,34.85,70,19.0012,187,272,459
2012090312,3,1,0,2,31.16,35.605,62,19.9995,191,352,543
2012090313,3,1,0,2,31.16,36.365,66,16.9979,209,357,566
2012090314,3,1,0,1,30.34,34.85,70,19.9995,163,349,512
2012090315,3,1,0,1,30.34,34.85,70,15.0013,168,281,449
2012090316,3,1,0,1,30.34,34.85,70,15.0013,165,335,500
2012090317,3,1,0,1,30.34,34.85,70,8.9981,181,317,498
2012090318,3,1,0,1,30.34,34.85,66,11.0014,145,337,482
2012090319,3,1,0,1,29.52,34.85,74,12.998,73,301,374
2012090320,3,1,0,1,29.52,34.09,76,7.0015,78,183,261
2012090321,3,1,0,1,29.52,34.09,76,7.0015,42,142,184
2012090322,3,1,0,2,28.7,33.335,84,8.9981,17,104,121
2012090323,3,1,0,2,28.7,33.335,84,16.9979,12,58,70
2012090400,3,0,1,2,28.7,33.335,84,16.9979,10,19,29
2012090401,3,0,1,1,27.88,31.82,82,8.9981,15,9,24
2012090402,3,0,1,1,27.88,31.82,82,8.9981,1,4,5
2012090403,3,0,1,2,27.06,29.545,89,6.0032,1,9,10
2012090404,3,0,1,2,27.06,29.545,89,0,0,8,8
2012090405,3,0,1,2,27.06,29.545,89,0,1,37,38
2012090406,3,0,1,2,27.88,31.82,89,7.0015,7,165,172
2012090407,3,0,1,2,27.88,31.82,89,7.0015,13,480,493
2012090408,3,0,1,1,28.7,33.335,84,11.0014,15,617,632
2012090409,3,0,1,2,29.52,34.85,79,15.0013,30,293,323
2012090410,3,0,1,2,29.52,34.85,74,16.9979,42,130,172
2012090411,3,0,1,2,30.34,34.85,70,19.0012,39,159,198
2012090412,3,0,1,1,31.16,36.365,70,19.0012,54,233,287
2012090413,3,0,1,1,32.8,37.88,55,30.0026,72,203,275
2012090414,3,0,1,1,32.8,37.88,55,27.9993,72,202,274
2012090415,3,0,1,1,32.8,38.635,59,31.0009,68,224,292
2012090416,3,0,1,1,31.16,36.365,70,27.9993,61,397,458
2012090417,3,0,1,1,31.16,36.365,70,23.9994,110,746,856
2012090418,3,0,1,1,31.16,37.12,75,15.0013,94,745,839
2012090419,3,0,1,1,31.16,36.365,70,15.0013,50,502,552
2012090420,3,0,1,1,30.34,34.85,70,16.9979,47,338,385
2012090421,3,0,1,1,30.34,35.605,74,16.9979,28,240,268
2012090422,3,0,1,1,30.34,34.85,70,19.0012,25,154,179
2012090423,3,0,1,1,29.52,34.85,74,19.9995,12,83,95
2012090500,3,0,1,1,29.52,34.85,74,16.9979,10,27,37
2012090501,3,0,1,1,28.7,33.335,84,12.998,2,11,13
2012090502,3,0,1,1,28.7,33.335,84,12.998,0,9,9
2012090503,3,0,1,1,28.7,33.335,79,19.0012,0,4,4
2012090504,3,0,1,1,28.7,33.335,79,19.0012,2,3,5
2012090505,3,0,1,2,28.7,33.335,79,19.9995,1,39,40
2012090506,3,0,1,1,28.7,33.335,79,19.0012,7,203,210
2012090507,3,0,1,2,28.7,33.335,79,16.9979,11,489,500
2012090508,3,0,1,1,29.52,34.85,74,12.998,33,692,725
2012090509,3,0,1,1,30.34,34.85,70,16.9979,27,263,290
2012090510,3,0,1,2,31.16,36.365,70,11.0014,54,181,235
2012090511,3,0,1,2,31.98,37.12,62,11.0014,61,156,217
2012090512,3,0,1,1,31.98,38.635,70,7.0015,49,217,266
2012090513,3,0,1,1,32.8,39.395,63,11.0014,50,184,234
2012090514,3,0,1,1,33.62,39.395,56,7.0015,34,177,211
2012090515,3,0,1,1,31.98,38.635,70,12.998,41,204,245
2012090516,3,0,1,1,31.16,36.365,70,16.9979,86,344,430
2012090517,3,0,1,1,31.16,36.365,66,16.9979,83,780,863
2012090518,3,0,1,1,31.16,37.12,75,12.998,82,757,839
2012090519,3,0,1,1,30.34,34.85,70,11.0014,64,598,662
2012090520,3,0,1,1,29.52,35.605,84,11.0014,55,357,412
2012090521,3,0,1,1,29.52,34.85,79,0,18,278,296
2012090522,3,0,1,1,29.52,34.85,79,0,38,181,219
2012090523,3,0,1,1,28.7,33.335,84,6.0032,24,126,150
2012090600,3,0,1,2,28.7,33.335,84,6.0032,30,35,65
2012090601,3,0,1,2,28.7,33.335,84,0,2,16,18
2012090602,3,0,1,1,29.52,34.85,79,0,1,7,8
2012090603,3,0,1,1,28.7,33.335,84,7.0015,0,9,9
2012090604,3,0,1,2,28.7,33.335,84,6.0032,0,8,8
2012090605,3,0,1,2,28.7,33.335,84,12.998,3,35,38
2012090606,3,0,1,2,28.7,33.335,84,6.0032,11,189,200
2012090607,3,0,1,2,28.7,33.335,84,7.0015,21,461,482
2012090608,3,0,1,3,28.7,33.335,79,0,24,622,646
2012090609,3,0,1,3,27.06,29.545,94,8.9981,8,115,123
2012090610,3,0,1,3,27.06,29.545,94,8.9981,9,40,49
2012090611,3,0,1,3,28.7,33.335,84,11.0014,10,52,62
2012090612,3,0,1,2,29.52,34.85,79,15.0013,11,126,137
2012090613,3,0,1,2,29.52,34.85,79,7.0015,39,152,191
2012090614,3,0,1,1,30.34,35.605,74,6.0032,38,178,216
2012090615,3,0,1,1,30.34,34.85,66,12.998,42,228,270
2012090616,3,0,1,1,30.34,34.85,70,15.0013,42,374,416
2012090617,3,0,1,1,30.34,34.85,70,16.9979,67,741,808
2012090618,3,0,1,1,29.52,34.09,70,16.9979,74,761,835
2012090619,3,0,1,1,27.88,31.82,74,16.9979,54,504,558
2012090620,3,0,1,1,27.06,30.305,78,15.0013,50,356,406
2012090621,3,0,1,1,26.24,28.79,89,11.0014,32,240,272
2012090622,3,0,1,1,26.24,28.79,89,11.0014,24,193,217
2012090623,3,0,1,1,26.24,28.79,89,11.0014,19,150,169
2012090700,3,0,1,1,26.24,28.79,89,8.9981,17,79,96
2012090701,3,0,1,1,25.42,28.03,88,7.0015,10,19,29
2012090702,3,0,1,1,25.42,28.79,83,6.0032,1,10,11
2012090703,3,0,1,1,25.42,28.79,83,6.0032,0,9,9
2012090704,3,0,1,1,25.42,28.03,88,0,1,7,8
2012090705,3,0,1,1,25.42,28.03,88,0,1,39,40
2012090706,3,0,1,1,25.42,28.03,88,7.0015,5,135,140
2012090707,3,0,1,1,26.24,28.79,89,7.0015,21,465,486
2012090708,3,0,1,1,27.06,30.305,83,7.0015,29,690,719
2012090709,3,0,1,1,28.7,33.335,79,8.9981,33,311,344
2012090710,3,0,1,1,29.52,34.85,74,8.9981,53,171,224
2012090711,3,0,1,1,31.16,35.605,62,8.9981,81,215,296
2012090712,3,0,1,1,31.98,37.12,59,11.0014,76,247,323
2012090713,3,0,1,1,32.8,38.635,59,16.9979,71,283,354
2012090714,3,0,1,1,32.8,38.635,59,16.9979,66,187,253
2012090715,3,0,1,1,32.8,37.88,55,16.9979,66,265,331
2012090716,3,0,1,1,32.8,37.88,55,19.0012,75,395,470
2012090717,3,0,1,1,31.98,37.12,59,22.0028,88,684,772
2012090718,3,0,1,1,31.16,35.605,62,19.9995,95,697,792
2012090719,3,0,1,1,30.34,34.09,62,19.0012,70,498,568
2012090720,3,0,1,1,29.52,34.09,66,15.0013,51,340,391
2012090721,3,0,1,1,28.7,33.335,74,11.0014,55,246,301
2012090722,3,0,1,1,28.7,33.335,74,15.0013,52,247,299
2012090723,3,0,1,1,27.06,29.545,89,16.9979,28,220,248
2012090800,3,0,0,1,27.06,29.545,89,16.9979,20,130,150
2012090801,3,0,0,2,27.06,29.545,89,19.0012,10,107,117
2012090802,3,0,0,1,27.06,29.545,89,22.0028,9,68,77
2012090803,3,0,0,2,27.06,29.545,89,15.0013,3,40,43
2012090804,3,0,0,2,27.06,29.545,94,15.0013,3,8,11
2012090805,3,0,0,2,27.06,29.545,94,16.9979,2,13,15
2012090806,3,0,0,2,27.06,29.545,89,19.0012,8,26,34
2012090807,3,0,0,1,27.06,29.545,89,19.0012,11,71,82
2012090808,3,0,0,1,28.7,33.335,79,22.0028,33,197,230
2012090809,3,0,0,1,28.7,33.335,74,26.0027,87,261,348
2012090810,3,0,0,1,30.34,34.85,70,26.0027,100,322,422
2012090811,3,0,0,1,31.16,35.605,62,30.0026,173,405,578
2012090812,3,0,0,1,32.8,37.88,55,32.9975,220,474,694
2012090813,3,0,0,1,33.62,38.635,52,35.0008,233,435,668
2012090814,3,0,0,1,33.62,38.635,52,30.0026,260,366,626
2012090815,3,0,0,3,22.96,26.515,88,16.9979,175,337,512
2012090816,3,0,0,3,22.96,26.515,88,12.998,19,95,114
2012090817,3,0,0,3,23.78,27.275,83,12.998,52,119,171
2012090818,3,0,0,3,23.78,27.275,83,8.9981,27,140,167
2012090819,3,0,0,3,23.78,27.275,88,7.0015,28,187,215
2012090820,3,0,0,2,23.78,27.275,88,6.0032,28,166,194
2012090821,3,0,0,2,24.6,28.03,83,11.0014,26,155,181
2012090822,3,0,0,2,23.78,27.275,78,19.9995,18,176,194
2012090823,3,0,0,2,23.78,27.275,73,11.0014,12,121,133
2012090900,3,0,0,2,22.96,26.515,73,12.998,18,106,124
2012090901,3,0,0,1,22.96,26.515,73,15.0013,20,104,124
2012090902,3,0,0,1,22.14,25.76,77,19.0012,15,81,96
2012090903,3,0,0,1,22.14,25.76,73,15.0013,14,32,46
2012090904,3,0,0,1,21.32,25,77,16.9979,12,16,28
2012090905,3,0,0,1,21.32,25,77,12.998,16,39,55
2012090906,3,0,0,1,21.32,25,77,12.998,11,24,35
2012090907,3,0,0,1,22.14,25.76,73,11.0014,20,50,70
2012090908,3,0,0,1,23.78,27.275,68,15.0013,27,143,170
2012090909,3,0,0,1,25.42,30.305,61,16.9979,85,214,299
2012090910,3,0,0,1,26.24,31.06,57,19.9995,172,323,495
2012090911,3,0,0,1,27.06,31.06,47,16.9979,194,391,585
2012090912,3,0,0,1,27.06,31.06,47,0,247,510,757
2012090913,3,0,0,1,27.88,31.82,39,0,238,491,729
2012090914,3,0,0,1,29.52,32.575,30,19.0012,232,415,647
2012090915,3,0,0,1,29.52,32.575,32,16.9979,284,412,696
2012090916,3,0,0,1,27.88,31.82,36,19.0012,228,473,701
2012090917,3,0,0,1,28.7,31.82,37,16.9979,213,458,671
2012090918,3,0,0,1,27.06,31.06,36,16.9979,156,404,560
2012090919,3,0,0,1,27.06,31.06,36,16.9979,134,362,496
2012090920,3,0,0,1,25.42,31.06,41,19.0012,91,265,356
2012090921,3,0,0,1,24.6,31.06,46,15.0013,57,149,206
2012090922,3,0,0,1,23.78,27.275,49,16.9979,64,125,189
2012090923,3,0,0,1,22.96,26.515,52,19.0012,22,70,92
2012091000,3,0,1,1,22.96,26.515,52,19.0012,6,35,41
2012091001,3,0,1,1,22.14,25.76,60,12.998,7,11,18
2012091002,3,0,1,1,22.14,25.76,60,23.9994,11,6,17
2012091003,3,0,1,1,21.32,25,68,19.0012,5,7,12
2012091004,3,0,1,1,21.32,25,68,19.0012,1,4,5
2012091005,3,0,1,1,20.5,24.24,72,16.9979,4,36,40
2012091006,3,0,1,1,20.5,24.24,72,8.9981,8,172,180
2012091007,3,0,1,1,21.32,25,68,15.0013,20,427,447
2012091008,3,0,1,1,22.96,26.515,60,19.0012,33,697,730
2012091009,3,0,1,1,24.6,31.06,53,19.9995,40,321,361
2012091010,3,0,1,1,25.42,31.06,50,19.0012,42,168,210
2012091011,3,0,1,1,25.42,31.06,43,19.9995,69,167,236
2012091012,3,0,1,1,26.24,31.06,44,26.0027,76,256,332
2012091013,3,0,1,1,26.24,31.06,38,15.0013,72,251,323
2012091014,3,0,1,1,27.06,31.06,36,19.0012,107,233,340
2012091015,3,0,1,1,27.06,31.06,31,26.0027,115,231,346
2012091016,3,0,1,1,27.06,31.06,34,22.0028,108,380,488
2012091017,3,0,1,1,27.06,31.06,34,22.0028,127,744,871
2012091018,3,0,1,1,25.42,31.06,35,19.9995,111,857,968
2012091019,3,0,1,1,25.42,31.06,38,19.9995,71,562,633
2012091020,3,0,1,1,24.6,31.06,40,12.998,34,356,390
2012091021,3,0,1,1,22.96,26.515,49,11.0014,29,256,285
2012091022,3,0,1,1,22.14,25.76,52,8.9981,15,144,159
2012091023,3,0,1,1,22.14,25.76,52,0,7,86,93
2012091100,3,0,1,1,21.32,25,59,7.0015,5,27,32
2012091101,3,0,1,1,20.5,24.24,63,0,0,10,10
2012091102,3,0,1,1,19.68,23.485,77,11.0014,1,5,6
2012091103,3,0,1,1,19.68,23.485,67,8.9981,1,7,8
2012091104,3,0,1,1,19.68,23.485,72,7.0015,1,8,9
2012091105,3,0,1,1,18.86,22.725,72,6.0032,3,41,44
2012091106,3,0,1,1,18.86,22.725,77,7.0015,11,200,211
2012091107,3,0,1,1,20.5,24.24,72,7.0015,24,572,596
2012091108,3,0,1,1,22.14,25.76,68,6.0032,48,702,750
2012091109,3,0,1,1,24.6,31.06,49,0,35,323,358
2012091110,3,0,1,1,25.42,31.06,38,0,54,142,196
2012091111,3,0,1,1,26.24,31.06,33,6.0032,60,187,247
2012091112,3,0,1,1,26.24,31.06,33,0,62,254,316
2012091113,3,0,1,1,27.06,31.06,29,6.0032,72,256,328
2012091114,3,0,1,1,27.88,31.06,30,6.0032,74,181,255
2012091115,3,0,1,1,28.7,31.82,28,7.0015,73,253,326
2012091116,3,0,1,1,28.7,31.82,28,8.9981,99,437,536
2012091117,3,0,1,1,28.7,31.82,28,0,168,802,970
2012091118,3,0,1,1,26.24,31.06,36,11.0014,110,767,877
2012091119,3,0,1,1,25.42,31.06,41,12.998,56,540,596
2012091120,3,0,1,1,23.78,27.275,56,8.9981,40,421,461
2012091121,3,0,1,1,22.96,26.515,60,7.0015,28,282,310
2012091122,3,0,1,1,22.96,26.515,64,7.0015,27,189,216
2012091123,3,0,1,1,22.14,25.76,68,7.0015,18,91,109
2012091200,3,0,1,1,21.32,25,72,7.0015,8,41,49
2012091201,3,0,1,1,21.32,25,72,7.0015,2,19,21
2012091202,3,0,1,1,21.32,25,72,6.0032,2,9,11
2012091203,3,0,1,1,20.5,24.24,77,6.0032,0,7,7
2012091204,3,0,1,1,20.5,24.24,72,6.0032,0,5,5
2012091205,3,0,1,1,20.5,24.24,72,6.0032,4,44,48
2012091206,3,0,1,1,20.5,24.24,72,6.0032,6,199,205
2012091207,3,0,1,1,21.32,25,72,0,24,533,557
2012091208,3,0,1,1,22.96,26.515,64,7.0015,43,727,770
2012091209,3,0,1,1,24.6,30.305,64,8.9981,50,278,328
2012091210,3,0,1,1,25.42,30.305,61,8.9981,57,148,205
2012091211,3,0,1,1,27.06,31.06,50,12.998,51,181,232
2012091212,3,0,1,1,27.88,31.82,36,8.9981,88,264,352
2012091213,3,0,1,1,28.7,31.82,34,8.9981,85,238,323
2012091214,3,0,1,1,28.7,31.82,37,11.0014,78,200,278
2012091215,3,0,1,1,29.52,32.575,37,8.9981,75,243,318
2012091216,3,0,1,1,29.52,32.575,37,11.0014,90,419,509
2012091217,3,0,1,1,28.7,31.82,41,19.9995,114,811,925
2012091218,3,0,1,1,27.06,31.06,44,16.9979,91,886,977
2012091219,3,0,1,1,26.24,31.06,50,12.998,78,557,635
2012091220,3,0,1,1,25.42,31.06,57,8.9981,38,432,470
2012091221,3,0,1,1,24.6,30.305,60,8.9981,27,279,306
2012091222,3,0,1,1,22.96,26.515,64,6.0032,23,189,212
2012091223,3,0,1,1,22.96,26.515,68,7.0015,16,111,127
2012091300,3,0,1,1,22.96,26.515,73,6.0032,11,46,57
2012091301,3,0,1,1,22.14,25.76,77,6.0032,6,22,28
2012091302,3,0,1,1,22.14,25.76,77,0,0,9,9
2012091303,3,0,1,1,21.32,25,83,0,2,9,11
2012091304,3,0,1,1,21.32,25,83,0,0,6,6
2012091305,3,0,1,1,21.32,25,83,0,3,54,57
2012091306,3,0,1,1,20.5,24.24,82,0,9,186,195
2012091307,3,0,1,1,22.14,25.76,77,0,22,549,571
2012091308,3,0,1,1,22.96,26.515,73,0,33,725,758
2012091309,3,0,1,1,24.6,30.305,64,6.0032,46,292,338
2012091310,3,0,1,1,26.24,31.06,61,6.0032,63,149,212
2012091311,3,0,1,1,27.06,31.06,50,11.0014,71,183,254
2012091312,3,0,1,1,27.88,31.82,44,7.0015,57,240,297
2012091313,3,0,1,1,28.7,31.82,42,0,60,223,283
2012091314,3,0,1,1,29.52,32.575,39,8.9981,60,214,274
2012091315,3,0,1,1,29.52,32.575,42,7.0015,99,253,352
2012091316,3,0,1,1,29.52,32.575,39,6.0032,85,406,491
2012091317,3,0,1,1,29.52,32.575,42,12.998,97,787,884
2012091318,3,0,1,1,27.88,31.82,57,16.9979,108,744,852
2012091319,3,0,1,1,26.24,30.305,65,8.9981,80,594,674
2012091320,3,0,1,1,25.42,30.305,69,7.0015,55,408,463
2012091321,3,0,1,1,25.42,30.305,65,7.0015,26,291,317
2012091322,3,0,1,1,24.6,29.545,69,8.9981,28,223,251
2012091323,3,0,1,1,23.78,27.275,73,7.0015,33,137,170
2012091400,3,0,1,1,22.96,26.515,73,6.0032,24,63,87
2012091401,3,0,1,1,22.96,26.515,73,6.0032,6,35,41
2012091402,3,0,1,1,22.96,26.515,73,0,7,23,30
2012091403,3,0,1,1,22.14,25.76,77,0,5,9,14
2012091404,3,0,1,1,22.14,25.76,77,0,1,11,12
2012091405,3,0,1,1,22.14,25.76,83,0,1,40,41
2012091406,3,0,1,1,22.14,25.76,88,0,8,144,152
2012091407,3,0,1,2,22.96,26.515,88,0,17,437,454
2012091408,3,0,1,2,24.6,28.79,78,11.0014,51,715,766
2012091409,3,0,1,2,25.42,29.545,78,11.0014,46,301,347
2012091410,3,0,1,2,27.88,31.82,65,0,75,171,246
2012091411,3,0,1,2,27.88,31.82,61,7.0015,84,196,280
2012091412,3,0,1,2,28.7,32.575,54,12.998,119,290,409
2012091413,3,0,1,2,28.7,32.575,54,12.998,107,301,408
2012091414,3,0,1,2,29.52,32.575,45,11.0014,113,258,371
2012091415,3,0,1,2,29.52,33.335,48,8.9981,94,273,367
2012091416,3,0,1,2,29.52,33.335,51,0,109,454,563
2012091417,3,0,1,1,29.52,33.335,51,12.998,137,757,894
2012091418,3,0,1,1,29.52,32.575,45,15.0013,116,692,808
2012091419,3,0,1,1,27.88,31.82,57,11.0014,83,496,579
2012091420,3,0,1,1,27.06,31.06,61,7.0015,67,337,404
2012091421,3,0,1,1,26.24,30.305,73,15.0013,42,270,312
2012091422,3,0,1,1,25.42,28.79,83,12.998,40,189,229
2012091423,3,0,1,1,25.42,29.545,78,6.0032,27,168,195
2012091500,3,0,0,1,24.6,28.03,83,7.0015,38,169,207
2012091501,3,0,0,1,24.6,29.545,73,0,8,101,109
2012091502,3,0,0,1,23.78,27.275,78,7.0015,18,75,93
2012091503,3,0,0,1,24.6,29.545,73,16.9979,6,31,37
2012091504,3,0,0,2,24.6,29.545,69,23.9994,3,3,6
2012091505,3,0,0,1,23.78,27.275,60,35.0008,1,15,16
2012091506,3,0,0,1,22.14,25.76,49,27.9993,6,27,33
2012091507,3,0,0,1,22.14,25.76,52,19.0012,10,63,73
2012091508,3,0,0,1,22.96,26.515,49,27.9993,43,169,212
2012091509,3,0,0,1,24.6,31.06,43,27.9993,79,263,342
2012091510,3,0,0,1,25.42,31.06,41,26.0027,119,323,442
2012091511,3,0,0,1,26.24,31.06,38,26.0027,228,399,627
2012091512,3,0,0,1,27.06,31.06,36,23.9994,287,419,706
2012091513,3,0,0,1,27.88,31.82,36,12.998,327,377,704
2012091514,3,0,0,1,27.88,31.82,34,22.0028,325,390,715
2012091515,3,0,0,2,27.88,31.82,34,19.0012,312,342,654
2012091516,3,0,0,2,27.06,31.06,36,15.0013,350,433,783
2012091517,3,0,0,2,27.06,31.06,36,16.9979,295,434,729
2012091518,3,0,0,2,26.24,31.06,36,19.0012,232,382,614
2012091519,3,0,0,1,25.42,31.06,41,11.0014,169,309,478
2012091520,3,0,0,1,24.6,31.06,43,6.0032,89,241,330
2012091521,3,0,0,1,22.96,26.515,52,7.0015,86,210,296
2012091522,3,0,0,1,22.96,26.515,52,0,82,197,279
2012091523,3,0,0,1,22.14,25.76,60,0,47,182,229
2012091600,3,0,0,1,22.14,25.76,64,0,28,123,151
2012091601,3,0,0,1,22.14,25.76,64,0,35,82,117
2012091602,3,0,0,1,21.32,25,63,0,27,62,89
2012091603,3,0,0,1,20.5,24.24,68,0,10,38,48
2012091604,3,0,0,1,20.5,24.24,72,0,2,6,8
2012091605,3,0,0,1,20.5,24.24,72,0,3,10,13
2012091606,3,0,0,1,20.5,24.24,72,0,9,26,35
2012091607,3,0,0,1,20.5,24.24,77,7.0015,28,43,71
2012091608,3,0,0,1,22.14,25.76,64,11.0014,34,94,128
2012091609,3,0,0,1,23.78,27.275,60,8.9981,70,226,296
2012091610,3,0,0,1,25.42,31.06,50,7.0015,160,330,490
2012091611,3,0,0,1,26.24,31.06,47,11.0014,183,376,559
2012091612,3,0,0,1,27.06,31.06,44,11.0014,188,468,656
2012091613,3,0,0,1,26.24,31.06,41,11.0014,240,454,694
2012091614,3,0,0,1,27.06,31.06,39,8.9981,225,410,635
2012091615,3,0,0,1,26.24,31.06,41,11.0014,215,342,557
2012091616,3,0,0,1,26.24,31.06,44,11.0014,194,402,596
2012091617,3,0,0,1,27.06,31.06,41,0,177,393,570
2012091618,3,0,0,1,25.42,31.06,50,11.0014,120,361,481
2012091619,3,0,0,1,25.42,31.06,50,8.9981,91,312,403
2012091620,3,0,0,1,24.6,31.06,53,7.0015,57,267,324
2012091621,3,0,0,1,24.6,31.06,56,7.0015,43,148,191
2012091622,3,0,0,1,22.96,26.515,68,6.0032,18,109,127
2012091623,3,0,0,1,22.14,25.76,68,7.0015,9,85,94
